time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,C-E,E-C
+2026-02-05T22:40:49Z,BTR80,35.00011264955754,130.02265838548163,K2BlackPanther,35.00005784691713,130.02458589695524,T90,35.00016399544707,130.02058737441348,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:50Z,BTR80,35.000116348881235,130.0227354369341,K2BlackPanther,35.00005563940131,130.02458031594125,T90,35.00016177317394,130.02052802791593,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:51Z,BTR80,35.00010880197006,130.02283801935846,K2BlackPanther,35.00005181409451,130.02457900156713,T90,35.00016798097536,130.0204634371137,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:52Z,BTR80,35.000103179496776,130.02292238846317,K2BlackPanther,35.000050339488965,130.024575235445,T90,35.00016550772634,130.02041254196803,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:53Z,BTR80,35.00010949716565,130.02300645567783,K2BlackPanther,35.00004648541725,130.02458976096548,T90,35.000169878204765,130.02033931580948,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:54Z,BTR80,35.00011437082709,130.02309113232928,K2BlackPanther,35.00005204539699,130.02457409258847,T90,35.000160435556495,130.020287213266,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:55Z,BTR80,35.000107984393665,130.02317014305422,K2BlackPanther,35.00004971738044,130.0245939612434,T90,35.000155991319865,130.02022048233817,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:56Z,BTR80,35.000113492924875,130.0232677145888,K2BlackPanther,35.00004690613446,130.024583333777,T90,35.0001631707092,130.02015361546566,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:57Z,BTR80,35.00011212541885,130.023362723585,K2BlackPanther,35.000061807323014,130.02458526462044,T90,35.00016977876734,130.02008190294003,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:58Z,BTR80,35.00010845678473,130.02344775846709,K2BlackPanther,35.00005660210561,130.02457929118643,T90,35.00015817633972,130.02001907565415,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:59Z,BTR80,35.00010738100286,130.02352012015712,K2BlackPanther,35.00005111718909,130.02459154432947,T90,35.00016689432771,130.01995339381017,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:00Z,BTR80,35.0001155769876,130.02362441507753,K2BlackPanther,35.00004598938058,130.02457457437455,T90,35.00016694978339,130.0199087236314,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:01Z,BTR80,35.00010532208427,130.02371223561593,K2BlackPanther,35.0000519888898,130.02459034285636,T90,35.00016424282775,130.01983888624713,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:02Z,BTR80,35.00010733499633,130.02378640740466,K2BlackPanther,35.00006255805985,130.02457604371045,T90,35.00016433638496,130.0197740912877,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:03Z,BTR80,35.00011418577782,130.0238767333471,K2BlackPanther,35.00006154396169,130.02457695765264,T90,35.00015513692632,130.019709168685,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:04Z,BTR80,35.00009937788683,130.0239697528917,K2BlackPanther,35.00004549842587,130.0245752810905,T90,35.00015867697814,130.01963684520604,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:05Z,BTR80,35.000114886579034,130.02406484308636,K2BlackPanther,35.00005305011899,130.0245745176102,T90,35.00016398196567,130.01959131357947,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:06Z,BTR80,35.00011634885896,130.02415175324774,K2BlackPanther,35.00005572302659,130.0245888048249,T90,35.000169709104,130.01951492861082,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:07Z,BTR80,35.0001076502422,130.02423959311275,K2BlackPanther,35.00005165322344,130.0245887709014,T90,35.00016391442228,130.01945974833907,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:08Z,BTR80,35.00011018835724,130.02431794164337,K2BlackPanther,35.000054683114534,130.02458273155713,T90,35.00015652733509,130.01939064827272,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:09Z,BTR80,35.000107639388204,130.02440759807632,K2BlackPanther,35.000053840680486,130.02458186509185,T90,35.00015798382946,130.0193238752485,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:10Z,BTR80,35.000115199277445,130.02450661656678,K2BlackPanther,35.0000512491212,130.02457836221308,T90,35.000171302993955,130.01927223661843,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:11Z,BTR80,35.000106695099184,130.02459241533006,K2BlackPanther,35.00004821930703,130.02459388628358,T90,35.000170311245796,130.01920352569516,beside,beside,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:12Z,BTR80,35.00010559668383,130.02466107831017,K2BlackPanther,35.00005274728256,130.02459149920898,T90,35.00016785507514,130.01914102051583,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:13Z,BTR80,35.00010947730318,130.0247696764751,K2BlackPanther,35.000048027092845,130.02458918452737,T90,35.00016805876972,130.01907443764006,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:14Z,BTR80,35.000109861776615,130.02485590523335,K2BlackPanther,35.00005950542917,130.02458490366962,T90,35.000160210535164,130.01901084668745,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:15Z,BTR80,35.000104160411354,130.02492617283983,K2BlackPanther,35.00004731513162,130.02458399320716,T90,35.00015544774747,130.01895034530574,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:16Z,BTR80,35.000103357860844,130.02502308977668,K2BlackPanther,35.00005211444469,130.02458657368484,T90,35.00016377682147,130.01887856924782,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:17Z,BTR80,35.00010862581209,130.0251106107497,K2BlackPanther,35.000061887786245,130.0245782859623,T90,35.00016765125116,130.0188281789372,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:18Z,BTR80,35.0001026826468,130.02520030991357,K2BlackPanther,35.00005611827828,130.0245811959255,T90,35.000170686385125,130.01876734136914,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:19Z,BTR80,35.000114997158526,130.02529025760222,K2BlackPanther,35.00005185064662,130.02457807851144,T90,35.000170840836205,130.01869349170454,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:20Z,BTR80,35.000103472676244,130.0253664948023,K2BlackPanther,35.00005466549885,130.02458541107177,T90,35.00015387196622,130.01863896084393,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:21Z,BTR80,35.00011570881975,130.02545229420687,K2BlackPanther,35.0000582442664,130.02458554517037,T90,35.000166716641004,130.01856525551102,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:22Z,BTR80,35.000104762079715,130.02553928368582,K2BlackPanther,35.00004957561646,130.02459452467573,T90,35.00015562394669,130.0185109799131,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:23Z,BTR80,35.00010738638756,130.02562902707533,K2BlackPanther,35.000053120149296,130.02457989107072,T90,35.000153601490375,130.01843515769542,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:24Z,BTR80,35.00010343643505,130.02573143372803,K2BlackPanther,35.000051196674264,130.02458076148613,T90,35.0001559280617,130.01837926096317,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:25Z,BTR80,35.000100523746234,130.0258210716597,K2BlackPanther,35.00006012827124,130.02459036873492,T90,35.00016434066833,130.01832581926936,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:26Z,BTR80,35.00010812826722,130.02591195769196,K2BlackPanther,35.000046766238924,130.02457553396445,T90,35.00016214432216,130.01824285657497,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:27Z,BTR80,35.00011636736529,130.02597900220962,K2BlackPanther,35.00004981237256,130.02458918827764,T90,35.00017069710569,130.0181930285486,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:28Z,BTR80,35.00010414040183,130.02607916432984,K2BlackPanther,35.000061714191276,130.02458100128595,T90,35.00015431554254,130.01812147905017,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:29Z,BTR80,35.00010457992098,130.02617217707348,K2BlackPanther,35.000045982186656,130.02457506483387,T90,35.00015469688773,130.01805846491274,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:30Z,BTR80,35.00010052525633,130.026260367214,K2BlackPanther,35.00005678371996,130.024594333736,T90,35.000157286907694,130.01798940817937,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:31Z,BTR80,35.0001139010933,130.0263310411587,K2BlackPanther,35.000046050755415,130.02458759594646,T90,35.00015947031636,130.01792891036945,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:32Z,BTR80,35.000113280196054,130.02643753380758,K2BlackPanther,35.00005092128652,130.02458782505852,T90,35.000162878104504,130.0178793401871,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:33Z,BTR80,35.000108704312474,130.02651280197793,K2BlackPanther,35.000062323895456,130.0245778770469,T90,35.000163182476335,130.017800191092,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:34Z,BTR80,35.00010247774138,130.02659757744863,K2BlackPanther,35.000053627638444,130.02457602844987,T90,35.00016415352427,130.01775317466297,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:35Z,BTR80,35.00010813160763,130.0266908316314,K2BlackPanther,35.00005278667857,130.02457576501044,T90,35.000169268738354,130.01767383416328,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:36Z,BTR80,35.000114586361114,130.02677845688592,K2BlackPanther,35.000047236069335,130.02458527626558,T90,35.0001560646227,130.01762947444885,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:37Z,BTR80,35.00010045594012,130.0268716090916,K2BlackPanther,35.00006021404351,130.02459046205416,T90,35.000167386468334,130.01756328295875,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:38Z,BTR80,35.00010428269562,130.0269478068949,K2BlackPanther,35.00005987807466,130.02459474318255,T90,35.00015895782567,130.01748725349154,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:39Z,BTR80,35.0001148060068,130.02704330167305,K2BlackPanther,35.00005366843515,130.024584892783,T90,35.00015519069498,130.01742883074667,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:40Z,BTR80,35.000113359526665,130.02713340788313,K2BlackPanther,35.00006256506157,130.02457340930584,T90,35.0001621725643,130.01736914791056,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:41Z,BTR80,35.00010353182397,130.0272278072732,K2BlackPanther,35.000058457157884,130.0245835907846,T90,35.00017120313054,130.0172990200433,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:42Z,BTR80,35.00010763293246,130.0272960575428,K2BlackPanther,35.00004679015537,130.0245905170105,T90,35.00016284938776,130.01724601860374,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:43Z,BTR80,35.00011132215248,130.02738815212683,K2BlackPanther,35.0000625506523,130.02458803983205,T90,35.00015673825976,130.0171659307872,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:44Z,BTR80,35.00011227951934,130.027481021101,K2BlackPanther,35.00005952797721,130.02458182724084,T90,35.0001656152905,130.0171096548297,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:45Z,BTR80,35.00011638426251,130.0275708811281,K2BlackPanther,35.00004656186581,130.0245910930492,T90,35.00015402481789,130.01705167797155,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:46Z,BTR80,35.00011294138302,130.02766446515116,K2BlackPanther,35.000050339482364,130.0245906568909,T90,35.000165431728085,130.01699275813658,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:47Z,BTR80,35.000109991760375,130.0277346479346,K2BlackPanther,35.00005119864461,130.02459344117543,T90,35.00016418935701,130.01691877989015,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:48Z,BTR80,35.000116063709164,130.02783722708207,K2BlackPanther,35.00004555554781,130.02459064277338,T90,35.00015947379527,130.01686530931948,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:49Z,BTR80,35.000111645222354,130.0279208554549,K2BlackPanther,35.00004675375765,130.02459008531247,T90,35.000153449225046,130.01679016676817,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:50Z,BTR80,35.0001075709726,130.02801053716183,K2BlackPanther,35.00006307040505,130.02457603326832,T90,35.00015519999864,130.01672644900083,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:51Z,BTR80,35.000099375450326,130.02810671032952,K2BlackPanther,35.00004875259444,130.02458331081877,T90,35.00015933556626,130.01667013904924,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:52Z,BTR80,35.00011256246236,130.02817558756993,K2BlackPanther,35.00005122179041,130.0245934137608,T90,35.0001577416525,130.0166109420158,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:53Z,BTR80,35.000114017133875,130.02827227871387,K2BlackPanther,35.00006098100782,130.02457595415746,T90,35.00015528801702,130.0165509389236,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:54Z,BTR80,35.00010562311392,130.02836894751613,K2BlackPanther,35.00004583073829,130.02458399898586,T90,35.00016984975462,130.01648052105202,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:55Z,BTR80,35.00010125447742,130.02845586789113,K2BlackPanther,35.00005798193707,130.02457331656376,T90,35.000168195242296,130.01640690051389,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:56Z,BTR80,35.00010477685462,130.0285398894662,K2BlackPanther,35.00005312962617,130.02457411494322,T90,35.00016102218149,130.01635815498432,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:57Z,BTR80,35.00010201990535,130.0286169804876,K2BlackPanther,35.00005170275127,130.02459024811583,T90,35.00015611008834,130.016280498749,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:58Z,BTR80,35.0001080829493,130.0287055173657,K2BlackPanther,35.000054656586435,130.0245852182039,T90,35.00016799490554,130.01622791887044,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:59Z,BTR80,35.000115179706285,130.0288039603602,K2BlackPanther,35.000056078377106,130.02457986433214,T90,35.00016029988945,130.01617292618067,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:00Z,BTR80,35.00010982102343,130.02889129768448,K2BlackPanther,35.00004979086557,130.02457890167707,T90,35.00015630735667,130.01609105255906,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:01Z,BTR80,35.00011465881811,130.02897890404773,K2BlackPanther,35.00005881543683,130.02458975150114,T90,35.000162270661825,130.0160253245548,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:02Z,BTR80,35.00010126770269,130.0290555008459,K2BlackPanther,35.00004866924347,130.02458121700303,T90,35.00016485092012,130.01597963798224,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:03Z,BTR80,35.00010957280832,130.0291599975307,K2BlackPanther,35.000057050268616,130.02457777050338,T90,35.000162954164466,130.01591492437885,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:04Z,BTR80,35.00010415203192,130.0292471334831,K2BlackPanther,35.00004570550033,130.02457393403992,T90,35.00015639687227,130.01583804890902,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:05Z,BTR80,35.00010863634962,130.02932250054468,K2BlackPanther,35.00005724496861,130.0245823524813,T90,35.000168619694044,130.01577265039313,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:06Z,BTR80,35.000106865261024,130.0294098528853,K2BlackPanther,35.00005653190442,130.02458139307265,T90,35.000157971288665,130.0157108577292,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:07Z,BTR80,35.00010565784507,130.02949023391005,K2BlackPanther,35.00006205219777,130.02458006866087,T90,35.00016047046556,130.01566236581922,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:08Z,BTR80,35.000114353433155,130.02959015740188,K2BlackPanther,35.00005673020179,130.02457338789037,T90,35.00016910830376,130.01559049656865,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:09Z,BTR80,35.00011106321907,130.02968638486055,K2BlackPanther,35.000048348434234,130.0245911579741,T90,35.00016280558507,130.01552784507834,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:10Z,BTR80,35.00011712123055,130.02977198365605,K2BlackPanther,35.00004971454475,130.02457933701305,T90,35.00015803311084,130.01547513915156,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:11Z,BTR80,35.00011641802813,130.02984781314194,K2BlackPanther,35.000051747067616,130.02459366772254,T90,35.00016478921506,130.01539362714377,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:12Z,BTR80,35.00011190168416,130.02994887306542,K2BlackPanther,35.000060352200265,130.02458896389857,T90,35.000163887003914,130.0153395193844,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:13Z,BTR80,35.00011363644714,130.03003472053808,K2BlackPanther,35.00006203563889,130.02457677914387,T90,35.000155481213035,130.01528220542997,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:14Z,BTR80,35.000107947849834,130.03010626466886,K2BlackPanther,35.00005076351525,130.02458296688542,T90,35.00017109585884,130.01520914227308,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:15Z,BTR80,35.000117100678466,130.03020130415388,K2BlackPanther,35.000045587274386,130.02458781085602,T90,35.000171309052774,130.0151438978124,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:16Z,BTR80,35.00011141399262,130.03029094046786,K2BlackPanther,35.00004932706277,130.02457550023482,T90,35.00016608153607,130.01509101894214,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:17Z,BTR80,35.000105566792676,130.03037255245547,K2BlackPanther,35.000058940426925,130.0245874196359,T90,35.00016752523224,130.01501589597123,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:18Z,BTR80,35.00010735743497,130.03046036516835,K2BlackPanther,35.00005034243173,130.0245749086176,T90,35.000164856423275,130.01495657285037,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:19Z,BTR80,35.00010341267805,130.03055739474433,K2BlackPanther,35.000049350190416,130.02459112326542,T90,35.000164025917236,130.01489657886287,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:20Z,BTR80,35.000106685853844,130.03064816476785,K2BlackPanther,35.00006042884099,130.0245796774103,T90,35.00017067300613,130.01482997832733,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:21Z,BTR80,35.000100312434526,130.03072750087227,K2BlackPanther,35.000060529703795,130.02459029076581,T90,35.000168689591455,130.01475852277514,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:22Z,BTR80,35.00010725785551,130.03081244603646,K2BlackPanther,35.00005439235346,130.02457888841752,T90,35.00016076472856,130.01470727925067,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:23Z,BTR80,35.00010594784148,130.03089848519386,K2BlackPanther,35.00005857467267,130.0245859006973,T90,35.00016135308581,130.01464795172444,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:24Z,BTR80,35.00011214270992,130.03099751826224,K2BlackPanther,35.00005885264696,130.02458963874133,T90,35.00015671267406,130.01458802651504,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:25Z,BTR80,35.000114692492694,130.03108728793987,K2BlackPanther,35.00004746246911,130.02458750757174,T90,35.00016779615797,130.01451832935473,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:26Z,BTR80,35.000106162271074,130.03117104656886,K2BlackPanther,35.00006145413131,130.02457680269836,T90,35.00016719374004,130.0144467354153,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:27Z,BTR80,35.00011198341046,130.03126403995563,K2BlackPanther,35.000057478836254,130.02459290185521,T90,35.00016963091532,130.01439102300913,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:28Z,BTR80,35.00011376463155,130.03133799348765,K2BlackPanther,35.000054580664234,130.0245871414238,T90,35.000171310516926,130.01431984175008,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:29Z,BTR80,35.0001141407601,130.03142819914433,K2BlackPanther,35.00005527752093,130.02457817630773,T90,35.000161991695,130.01426198626007,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:30Z,BTR80,35.000101506252086,130.03151861671995,K2BlackPanther,35.00005664557889,130.02457946592315,T90,35.00016202400008,130.01420232922675,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:31Z,BTR80,35.00011591131524,130.03160885124385,K2BlackPanther,35.00005807375755,130.02457571894325,T90,35.000164521402795,130.01412580151117,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:32Z,BTR80,35.000104008089274,130.03170084555987,K2BlackPanther,35.00006023532648,130.02458509170862,T90,35.00016387893449,130.01406446102848,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:33Z,BTR80,35.00010688835502,130.03178586289994,K2BlackPanther,35.000052005583115,130.02458556197394,T90,35.00015953854873,130.014009105969,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:34Z,BTR80,35.0001164544426,130.03187882106872,K2BlackPanther,35.00005022265625,130.02458116643376,T90,35.00015499798038,130.01394812688358,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:35Z,BTR80,35.00010261572757,130.03196146268084,K2BlackPanther,35.000059016118875,130.02458064136974,T90,35.00016343159651,130.01387650042744,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:36Z,BTR80,35.000106529959986,130.03205762866975,K2BlackPanther,35.00005421837486,130.02457562413142,T90,35.00016847606605,130.01381146966415,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:37Z,BTR80,35.00011285237694,130.03213157812075,K2BlackPanther,35.00005623592176,130.02459421186288,T90,35.00017022892381,130.0137511292843,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:38Z,BTR80,35.00011050043305,130.03221219548774,K2BlackPanther,35.000059028356645,130.02458767896047,T90,35.00016203592443,130.01370239403667,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:39Z,BTR80,35.000116165322986,130.03230559035268,K2BlackPanther,35.00004531416467,130.02457835752583,T90,35.000158894455794,130.01363618420848,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:40Z,BTR80,35.000110250368934,130.0323999464496,K2BlackPanther,35.00004732644219,130.0245799248941,T90,35.000166645327376,130.01355567492482,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:41Z,BTR80,35.00010466629569,130.0324752330383,K2BlackPanther,35.000057695669085,130.0245785599764,T90,35.0001609697296,130.01350516517286,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:42Z,BTR80,35.000114734219345,130.03258244481304,K2BlackPanther,35.00004736043128,130.02457933220327,T90,35.000156132118114,130.01343944127157,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:43Z,BTR80,35.00011626531982,130.0326592172456,K2BlackPanther,35.000050558478634,130.02458964540014,T90,35.00016352366515,130.01338636490544,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:44Z,BTR80,35.00010871719441,130.03274957401132,K2BlackPanther,35.00004931617064,130.02458755850532,T90,35.0001644074501,130.01331191025756,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:45Z,BTR80,35.000105160941985,130.03284151593172,K2BlackPanther,35.000060514953546,130.02458088746295,T90,35.000168417287604,130.013239815228,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:46Z,BTR80,35.000104986268376,130.03292614501393,K2BlackPanther,35.000045673450344,130.02457554477093,T90,35.000158277673485,130.01318327367227,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:47Z,BTR80,35.00010336145887,130.03300408139776,K2BlackPanther,35.00006011273019,130.02459106612937,T90,35.000161639855186,130.01312491231567,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:48Z,BTR80,35.00011123648109,130.0331011921227,K2BlackPanther,35.00004596381793,130.0245831447771,T90,35.00016739171518,130.01306874903872,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:49Z,BTR80,35.00010112673686,130.03319253434339,K2BlackPanther,35.00005306581112,130.024591844896,T90,35.00016784910722,130.01300203247555,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:50Z,BTR80,35.00010607551814,130.03327289851495,K2BlackPanther,35.00005728869469,130.02458120542184,T90,35.00016055541671,130.0129408792651,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:51Z,BTR80,35.0001017000421,130.03336849836208,K2BlackPanther,35.00005450740045,130.02458538862257,T90,35.00016841885252,130.01285948871046,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:52Z,BTR80,35.000115534682095,130.033459154401,K2BlackPanther,35.00005118161032,130.02458323022478,T90,35.00016932453894,130.01280114565242,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:53Z,BTR80,35.00011149146392,130.03354431486198,K2BlackPanther,35.0000614033328,130.02457676052583,T90,35.00017039157146,130.0127413668661,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:54Z,BTR80,35.00009957610257,130.0336192956491,K2BlackPanther,35.00005149351152,130.0245775346727,T90,35.00016088265323,130.01267045142902,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:55Z,BTR80,35.00010692249071,130.03372471453503,K2BlackPanther,35.00005581969938,130.0245783149465,T90,35.000160877270574,130.01260671884467,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:56Z,BTR80,35.000115634479535,130.0337964251814,K2BlackPanther,35.0000516108495,130.0245897014568,T90,35.00015818853106,130.01255799965497,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:57Z,BTR80,35.00010974400915,130.033889709482,K2BlackPanther,35.00005142545769,130.02458421655604,T90,35.000163908274104,130.01249831808968,ahead of,behind of,ahead of,behind of,ahead of,behind of
