time,BF_object_A,lat_A,long_A,BF_object_B,lat_B,long_B,BF_object_C,lat_C,long_C,A-B,B-A,B-C,C-B,A-C,C-A
+2026-02-05T22:41:58Z,T-72,35,130.0287106,T-62,35.0000541,130.028535,BTR-80,35.0000541,130.0287106,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:41:59Z,T-72,35,130.0287984,T-62,35.0000541,130.0286228,BTR-80,35.0000541,130.0287984,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:00Z,T-72,35,130.0288862,T-62,35.0000541,130.0287106,BTR-80,35.0000541,130.0288862,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:01Z,T-72,35,130.028974,T-62,35.0000541,130.0287984,BTR-80,35.0000541,130.028974,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:02Z,T-72,35,130.0290618,T-62,35.0000541,130.0288862,BTR-80,35.0000541,130.0290618,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:03Z,T-72,35,130.0291496,T-62,35.0000541,130.028974,BTR-80,35.0000541,130.0291496,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:04Z,T-72,35,130.0292374,T-62,35.0000541,130.0290618,BTR-80,35.0000541,130.0292374,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:05Z,T-72,35,130.0293252,T-62,35.0000541,130.0291496,BTR-80,35.0000541,130.0293252,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:06Z,T-72,35,130.029413,T-62,35.0000541,130.0292374,BTR-80,35.0000541,130.029413,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:07Z,T-72,35,130.0295008,T-62,35.0000541,130.0293252,BTR-80,35.0000541,130.0295008,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:08Z,T-72,35,130.0295886,T-62,35.0000541,130.029413,BTR-80,35.0000541,130.0295886,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:09Z,T-72,35,130.0296764,T-62,35.0000541,130.0295008,BTR-80,35.0000541,130.0296764,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:10Z,T-72,35,130.0297642,T-62,35.0000541,130.0295886,BTR-80,35.0000541,130.0297642,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:11Z,T-72,35,130.029852,T-62,35.0000541,130.0296764,BTR-80,35.0000541,130.029852,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:12Z,T-72,35,130.0299398,T-62,35.0000541,130.0297642,BTR-80,35.0000541,130.0299398,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:13Z,T-72,35,130.0300276,T-62,35.0000541,130.029852,BTR-80,35.0000541,130.0300276,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:14Z,T-72,35,130.0301154,T-62,35.0000541,130.0299398,BTR-80,35.0000541,130.0301154,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:15Z,T-72,35,130.0302032,T-62,35.0000541,130.0300276,BTR-80,35.0000541,130.0302032,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:16Z,T-72,35,130.030291,T-62,35.0000541,130.0301154,BTR-80,35.0000541,130.030291,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:17Z,T-72,35,130.0303788,T-62,35.0000541,130.0302032,BTR-80,35.0000541,130.0303788,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:18Z,T-72,35,130.0304666,T-62,35.0000541,130.030291,BTR-80,35.0000541,130.0304666,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:19Z,T-72,35,130.0305544,T-62,35.0000541,130.0303788,BTR-80,35.0000541,130.0305544,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:20Z,T-72,35,130.0306422,T-62,35.0000541,130.0304666,BTR-80,35.0000541,130.0306422,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:21Z,T-72,35,130.03073,T-62,35.0000541,130.0305544,BTR-80,35.0000541,130.03073,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:22Z,T-72,35,130.0308178,T-62,35.0000541,130.0306422,BTR-80,35.0000541,130.0308178,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:23Z,T-72,35,130.0309056,T-62,35.0000541,130.03073,BTR-80,35.0000541,130.0309056,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:24Z,T-72,35,130.0309934,T-62,35.0000541,130.0308178,BTR-80,35.0000541,130.0309934,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:25Z,T-72,35,130.0310812,T-62,35.0000541,130.0309056,BTR-80,35.0000541,130.0310812,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:26Z,T-72,35,130.031169,T-62,35.0000541,130.0309934,BTR-80,35.0000541,130.031169,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:27Z,T-72,35,130.0312568,T-62,35.0000541,130.0310812,BTR-80,35.0000541,130.0312568,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:28Z,T-72,35,130.0313446,T-62,35.0000541,130.031169,BTR-80,35.0000541,130.0313446,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:29Z,T-72,35,130.0314324,T-62,35.0000541,130.0312568,BTR-80,35.0000541,130.0314324,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:30Z,T-72,35,130.0315202,T-62,35.0000541,130.0313446,BTR-80,35.0000541,130.0315202,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:31Z,T-72,35,130.031608,T-62,35.0000541,130.0314324,BTR-80,35.0000541,130.031608,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:32Z,T-72,35,130.0316958,T-62,35.0000541,130.0315202,BTR-80,35.0000541,130.0316958,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:33Z,T-72,35,130.0317836,T-62,35.0000541,130.031608,BTR-80,35.0000541,130.0317836,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:34Z,T-72,35,130.0318714,T-62,35.0000541,130.0316958,BTR-80,35.0000541,130.0318714,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:35Z,T-72,35,130.0319592,T-62,35.0000541,130.0317836,BTR-80,35.0000541,130.0319592,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:36Z,T-72,35,130.032047,T-62,35.0000541,130.0318714,BTR-80,35.0000541,130.032047,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:37Z,T-72,35,130.0321348,T-62,35.0000541,130.0319592,BTR-80,35.0000541,130.0321348,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:38Z,T-72,35,130.0322226,T-62,35.0000541,130.032047,BTR-80,35.0000541,130.0322226,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:39Z,T-72,35,130.0323104,T-62,35.0000541,130.0321348,BTR-80,35.0000541,130.0323104,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:40Z,T-72,35,130.0323982,T-62,35.0000541,130.0322226,BTR-80,35.0000541,130.0323982,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:41Z,T-72,35,130.032486,T-62,35.0000541,130.0323104,BTR-80,35.0000541,130.032486,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:42Z,T-72,35,130.0325738,T-62,35.0000541,130.0323982,BTR-80,35.0000541,130.0325738,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:43Z,T-72,35,130.0326616,T-62,35.0000541,130.032486,BTR-80,35.0000541,130.0326616,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:44Z,T-72,35,130.0327494,T-62,35.0000541,130.0325738,BTR-80,35.0000541,130.0327494,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:45Z,T-72,35,130.0328372,T-62,35.0000541,130.0326616,BTR-80,35.0000541,130.0328372,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:46Z,T-72,35,130.032925,T-62,35.0000541,130.0327494,BTR-80,35.0000541,130.032925,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:47Z,T-72,35,130.0330128,T-62,35.0000541,130.0328372,BTR-80,35.0000541,130.0330128,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:48Z,T-72,35,130.0331006,T-62,35.0000541,130.032925,BTR-80,35.0000541,130.0331006,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:49Z,T-72,35,130.0331884,T-62,35.0000541,130.0330128,BTR-80,35.0000541,130.0331884,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:50Z,T-72,35,130.0332762,T-62,35.0000541,130.0331006,BTR-80,35.0000541,130.0332762,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:51Z,T-72,35,130.033364,T-62,35.0000541,130.0331884,BTR-80,35.0000541,130.033364,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:52Z,T-72,35,130.0334518,T-62,35.0000541,130.0332762,BTR-80,35.0000541,130.0334518,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:53Z,T-72,35,130.0335396,T-62,35.0000541,130.033364,BTR-80,35.0000541,130.0335396,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:54Z,T-72,35,130.0336274,T-62,35.0000541,130.0334518,BTR-80,35.0000541,130.0336274,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:55Z,T-72,35,130.0337152,T-62,35.0000541,130.0335396,BTR-80,35.0000541,130.0337152,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:56Z,T-72,35,130.033803,T-62,35.0000541,130.0336274,BTR-80,35.0000541,130.033803,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:57Z,T-72,35,130.0338908,T-62,35.0000541,130.0337152,BTR-80,35.0000541,130.0338908,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:58Z,T-72,35,130.0339786,T-62,35.0000541,130.033803,BTR-80,35.0000541,130.0339786,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:42:59Z,T-72,35,130.0340664,T-62,35.0000541,130.0338908,BTR-80,35.0000541,130.0340664,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:00Z,T-72,35,130.0341542,T-62,35.0000541,130.0339786,BTR-80,35.0000541,130.0341542,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:01Z,T-72,35,130.034242,T-62,35.0000541,130.0340664,BTR-80,35.0000541,130.034242,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:02Z,T-72,35,130.0343298,T-62,35.0000541,130.0341542,BTR-80,35.0000541,130.0343298,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:03Z,T-72,35,130.0344176,T-62,35.0000541,130.034242,BTR-80,35.0000541,130.0344176,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:04Z,T-72,35,130.0345054,T-62,35.0000541,130.0343298,BTR-80,35.0000541,130.0345054,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:05Z,T-72,35,130.0345932,T-62,35.0000541,130.0344176,BTR-80,35.0000541,130.0345932,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:06Z,T-72,35,130.034681,T-62,35.0000541,130.0345054,BTR-80,35.0000541,130.034681,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:07Z,T-72,35,130.0347688,T-62,35.0000541,130.0345932,BTR-80,35.0000541,130.0347688,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:08Z,T-72,35,130.0348566,T-62,35.0000541,130.034681,BTR-80,35.0000541,130.0348566,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:09Z,T-72,35,130.0349444,T-62,35.0000541,130.0347688,BTR-80,35.0000541,130.0349444,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:10Z,T-72,35,130.0350322,T-62,35.0000541,130.0348566,BTR-80,35.0000541,130.0350322,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:11Z,T-72,35,130.03512,T-62,35.0000541,130.0349444,BTR-80,35.0000541,130.03512,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:12Z,T-72,35,130.0352078,T-62,35.0000541,130.0350322,BTR-80,35.0000541,130.0352078,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:13Z,T-72,35,130.0352956,T-62,35.0000541,130.03512,BTR-80,35.0000541,130.0352956,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:14Z,T-72,35,130.0353834,T-62,35.0000541,130.0352078,BTR-80,35.0000541,130.0353834,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:15Z,T-72,35,130.0354712,T-62,35.0000541,130.0352956,BTR-80,35.0000541,130.0354712,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:16Z,T-72,35,130.035559,T-62,35.0000541,130.0353834,BTR-80,35.0000541,130.035559,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:17Z,T-72,35,130.0356468,T-62,35.0000541,130.0354712,BTR-80,35.0000541,130.0356468,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:18Z,T-72,35,130.0357346,T-62,35.0000541,130.035559,BTR-80,35.0000541,130.0357346,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:19Z,T-72,35,130.0358224,T-62,35.0000541,130.0356468,BTR-80,35.0000541,130.0358224,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:20Z,T-72,35,130.0359102,T-62,35.0000541,130.0357346,BTR-80,35.0000541,130.0359102,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:21Z,T-72,35,130.035998,T-62,35.0000541,130.0358224,BTR-80,35.0000541,130.035998,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:22Z,T-72,35,130.0360858,T-62,35.0000541,130.0359102,BTR-80,35.0000541,130.0360858,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:23Z,T-72,35,130.0361736,T-62,35.0000541,130.035998,BTR-80,35.0000541,130.0361736,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:24Z,T-72,35,130.0362614,T-62,35.0000541,130.0360858,BTR-80,35.0000541,130.0362614,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:25Z,T-72,35,130.0363492,T-62,35.0000541,130.0361736,BTR-80,35.0000541,130.0363492,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:26Z,T-72,35,130.036437,T-62,35.0000541,130.0362614,BTR-80,35.0000541,130.036437,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:27Z,T-72,35,130.0365248,T-62,35.0000541,130.0363492,BTR-80,35.0000541,130.0365248,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:28Z,T-72,35,130.0366126,T-62,35.0000541,130.036437,BTR-80,35.0000541,130.0366126,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:29Z,T-72,35,130.0367004,T-62,35.0000541,130.0365248,BTR-80,35.0000541,130.0367004,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:30Z,T-72,35,130.0367882,T-62,35.0000541,130.0366126,BTR-80,35.0000541,130.0367882,in front of,in back of,in back of,in front of,side by side,side by side
+2026-02-05T22:43:31Z,T-72,35,130.036876,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,side by side,side by side,collision with,collision with,side by side,side by side
+2026-02-05T22:43:32Z,T-72,35,130.0369638,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:33Z,T-72,35,130.0370516,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:34Z,T-72,35,130.0371394,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:35Z,T-72,35,130.0372272,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:36Z,T-72,35,130.037315,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:37Z,T-72,35,130.0374028,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:38Z,T-72,35,130.0374906,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:39Z,T-72,35,130.0375784,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:40Z,T-72,35,130.0376662,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:41Z,T-72,35,130.037754,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:42Z,T-72,35,130.0378418,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:43Z,T-72,35,130.0379296,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:44Z,T-72,35,130.0380174,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:45Z,T-72,35,130.0381052,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:46Z,T-72,35,130.038193,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:47Z,T-72,35,130.0382808,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:48Z,T-72,35,130.0383686,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:49Z,T-72,35,130.0384564,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:50Z,T-72,35,130.0385442,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:51Z,T-72,35,130.038632,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:52Z,T-72,35,130.0387198,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:53Z,T-72,35,130.0388076,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:54Z,T-72,35,130.0388954,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:55Z,T-72,35,130.0389832,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:56Z,T-72,35,130.039071,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:57Z,T-72,35,130.0391588,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:58Z,T-72,35,130.0392466,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:43:59Z,T-72,35,130.0393344,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:00Z,T-72,35,130.0394222,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:01Z,T-72,35,130.03951,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:02Z,T-72,35,130.0395978,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:03Z,T-72,35,130.0396856,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:04Z,T-72,35,130.0397734,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:05Z,T-72,35,130.0398612,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:06Z,T-72,35,130.039949,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:07Z,T-72,35,130.0400368,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:08Z,T-72,35,130.0401246,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:09Z,T-72,35,130.0402124,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:10Z,T-72,35,130.0403002,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:11Z,T-72,35,130.040388,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:12Z,T-72,35,130.0404758,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:13Z,T-72,35,130.0405636,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:14Z,T-72,35,130.0406514,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:15Z,T-72,35,130.0407392,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:16Z,T-72,35,130.040827,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:17Z,T-72,35,130.0409148,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:18Z,T-72,35,130.0410026,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:19Z,T-72,35,130.0410904,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:20Z,T-72,35,130.0411782,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:21Z,T-72,35,130.041266,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:22Z,T-72,35,130.0413538,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:23Z,T-72,35,130.0414416,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:24Z,T-72,35,130.0415294,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:25Z,T-72,35,130.0416172,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:26Z,T-72,35,130.041705,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:27Z,T-72,35,130.0417928,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:28Z,T-72,35,130.0418806,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:29Z,T-72,35,130.0419684,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:30Z,T-72,35,130.0420562,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:31Z,T-72,35,130.042144,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:32Z,T-72,35,130.0422318,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:33Z,T-72,35,130.0423196,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:34Z,T-72,35,130.0424074,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:35Z,T-72,35,130.0424952,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:36Z,T-72,35,130.042583,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:37Z,T-72,35,130.0426708,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:38Z,T-72,35,130.0427586,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:39Z,T-72,35,130.0428464,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:40Z,T-72,35,130.0429342,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
+2026-02-05T22:44:41Z,T-72,35,130.043022,T-62,35.0000541,130.036876,BTR-80,35.0000541,130.036876,in front of,in back of,collision with,collision with,in front of,in back of
