time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,E-C,C-E
+2026-02-05T22:40:53Z,Platform_A,35.000066392332364,130.02302154652472,K2BlackPanther,35.00002406505347,130.02722197731262,T90,35.0001593064541,130.01764354107934,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:54Z,Platform_A,35.000050446678344,130.0231127784124,K2BlackPanther,35.00003503797176,130.02723162932236,T90,35.0001744534328,130.01755521512686,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:55Z,Platform_A,35.000068300457755,130.02316796701135,K2BlackPanther,35.00003966536481,130.02721915164804,T90,35.000172013171984,130.01751013668786,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:56Z,Platform_A,35.00006562760712,130.02325759239886,K2BlackPanther,35.00002495123326,130.02723311241726,T90,35.00016970277524,130.01741793087396,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:57Z,Platform_A,35.00004274119761,130.0233590261329,K2BlackPanther,35.00002566561831,130.02720336452714,T90,35.000160096658455,130.01733036423613,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:58Z,Platform_A,35.00004928035331,130.0234544976667,K2BlackPanther,35.00002544645496,130.02723970376516,T90,35.00014906847683,130.01729424815474,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:59Z,Platform_A,35.000041854773116,130.02354550979575,K2BlackPanther,35.00003630833365,130.02720303557,T90,35.000165814145575,130.01720302936744,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:00Z,Platform_A,35.00005304793391,130.02362759504516,K2BlackPanther,35.00003762531228,130.0272272309944,T90,35.000146513718306,130.01711585383234,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:01Z,Platform_A,35.00005521813079,130.02371483124043,K2BlackPanther,35.00002658022687,130.0272210404834,T90,35.00015087910574,130.01703190091465,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:02Z,Platform_A,35.00005987162478,130.02380667999194,K2BlackPanther,35.00004133199259,130.0272042272262,T90,35.000159148276026,130.01697461034996,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:03Z,Platform_A,35.0000683458713,130.02388432612318,K2BlackPanther,35.00001915134825,130.0272102305761,T90,35.00016523441052,130.0168926922452,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:04Z,Platform_A,35.00004687182062,130.02398921256378,K2BlackPanther,35.000024104860586,130.02721400284585,T90,35.000148205172366,130.01681133956828,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:05Z,Platform_A,35.00005167502092,130.02403750650015,K2BlackPanther,35.0000385397563,130.02723145135712,T90,35.00017329046423,130.0167370642338,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:06Z,Platform_A,35.00005609255936,130.02414455816114,K2BlackPanther,35.000014074400156,130.02720203055787,T90,35.00015528124489,130.0166687016948,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:07Z,Platform_A,35.00004297600079,130.02421122394634,K2BlackPanther,35.0000450626518,130.0272301921891,T90,35.00015617326453,130.01662444306464,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:08Z,Platform_A,35.00005865156159,130.02432090610733,K2BlackPanther,35.00002660186855,130.02723978820433,T90,35.000178996090675,130.01653605550356,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:09Z,Platform_A,35.00005690389635,130.02441032004876,K2BlackPanther,35.00001882849321,130.02719749104256,T90,35.000151637790864,130.016465747162,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:10Z,Platform_A,35.00003772762598,130.0244941605882,K2BlackPanther,35.00001681308773,130.02720014626436,T90,35.000148503204905,130.01639667665037,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:11Z,Platform_A,35.000038849030496,130.0245786022496,K2BlackPanther,35.0000427775928,130.02723561057138,T90,35.00014977569787,130.0163178714035,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:12Z,Platform_A,35.0000631031652,130.02465199364087,K2BlackPanther,35.000036573592155,130.02719727391587,T90,35.00015676606637,130.0162217922415,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:13Z,Platform_A,35.00005674955416,130.02474917740358,K2BlackPanther,35.000015044322645,130.02722801964478,T90,35.00017570786349,130.01617610248428,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:14Z,Platform_A,35.00005765049974,130.02485714425316,K2BlackPanther,35.00003632387873,130.027216094641,T90,35.00015071745843,130.01608587059002,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:15Z,Platform_A,35.00006973307856,130.02492860702753,K2BlackPanther,35.00003677473801,130.02723918759176,T90,35.00014928278597,130.01603546523768,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:16Z,Platform_A,35.000069129814925,130.0250218829035,K2BlackPanther,35.00002573718603,130.0272033252959,T90,35.00016766586318,130.0159636950109,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:17Z,Platform_A,35.00005661561458,130.0251062229313,K2BlackPanther,35.000037695861245,130.02722564356196,T90,35.00017262149485,130.0158770794225,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:18Z,Platform_A,35.000065220084885,130.02518274052693,K2BlackPanther,35.00003055726322,130.02721872199072,T90,35.00015011798278,130.01581040994543,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:19Z,Platform_A,35.000061751174755,130.02526530034675,K2BlackPanther,35.00003388490258,130.02721730107524,T90,35.00017018538901,130.0157134308544,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:20Z,Platform_A,35.00004119737074,130.02539431925132,K2BlackPanther,35.00002907453777,130.02722054870915,T90,35.00016041435228,130.0156714902578,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:21Z,Platform_A,35.00003737856978,130.02548003641274,K2BlackPanther,35.00003800745769,130.02722647898963,T90,35.000177183318115,130.01559163488082,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:22Z,Platform_A,35.00003872009272,130.0255515381103,K2BlackPanther,35.00003914474633,130.0272068284197,T90,35.000169227738986,130.0154925586059,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:23Z,Platform_A,35.000041221966704,130.0256315741248,K2BlackPanther,35.00004968714768,130.02721495432365,T90,35.00017233411012,130.01543451829195,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:24Z,Platform_A,35.00006047851876,130.0257272431749,K2BlackPanther,35.00002263346192,130.02719729166657,T90,35.00016007611416,130.0153640390852,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:25Z,Platform_A,35.00006609023308,130.02582286546715,K2BlackPanther,35.00004792622053,130.02720522433881,T90,35.0001470266302,130.01530384083756,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:26Z,Platform_A,35.00006831319487,130.02588528213764,K2BlackPanther,35.0000261665764,130.02720091284604,T90,35.00014715466981,130.01520105191915,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:27Z,Platform_A,35.00005210364717,130.02600642929121,K2BlackPanther,35.000019158421196,130.02721214252975,T90,35.00016555139485,130.0151557704185,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:28Z,Platform_A,35.00003875588803,130.02606547955492,K2BlackPanther,35.00003598558695,130.02721761298696,T90,35.00016756127009,130.0150758503671,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:29Z,Platform_A,35.00006998901986,130.0261842258537,K2BlackPanther,35.00001552987559,130.02720850922017,T90,35.00017349669446,130.0149729246336,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:30Z,Platform_A,35.00005668328379,130.02624301338824,K2BlackPanther,35.00004267528171,130.02719922948916,T90,35.00016090629651,130.01490212984652,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:31Z,Platform_A,35.000069033592304,130.02634517921038,K2BlackPanther,35.00001830869917,130.02722803397808,T90,35.00016704802706,130.01482526932034,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:32Z,Platform_A,35.00004872629655,130.0264097580119,K2BlackPanther,35.00002839399291,130.0272142902209,T90,35.00014809165792,130.01478539438668,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:33Z,Platform_A,35.00004977940089,130.0265052901028,K2BlackPanther,35.00003313518352,130.02719774032036,T90,35.00015155966378,130.01469155317537,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:34Z,Platform_A,35.000045286140534,130.0265909303401,K2BlackPanther,35.000048078172625,130.02720918605718,T90,35.00016738580926,130.01460953400104,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:35Z,Platform_A,35.00006857399342,130.02667233790663,K2BlackPanther,35.00003739207834,130.02723289791956,T90,35.000174748910844,130.0145547149823,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:36Z,Platform_A,35.00004362687838,130.02675734728743,K2BlackPanther,35.00002241086634,130.02721605657618,T90,35.00014846257675,130.01448945171,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:37Z,Platform_A,35.000055227671325,130.0268750907067,K2BlackPanther,35.00002919771905,130.0272356531331,T90,35.00015316380388,130.01440492164147,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:38Z,Platform_A,35.00006525700999,130.02694437914235,K2BlackPanther,35.000039410217006,130.02721836281006,T90,35.00014470391624,130.01430721236676,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:39Z,Platform_A,35.000053234234,130.02704935995126,K2BlackPanther,35.00003367016221,130.02723727122657,T90,35.00016384350216,130.0142626782065,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:40Z,Platform_A,35.000037540365355,130.02712873647607,K2BlackPanther,35.000047078505055,130.02722831936808,T90,35.000164246945296,130.01417144928814,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:41:41Z,Platform_A,35.00006858097672,130.02723415608,K2BlackPanther,35.000027770811556,130.0272301850471,T90,35.000176547220065,130.01408651167222,beside,beside,ahead of,behind,behind,ahead of
+2026-02-05T22:41:42Z,Platform_A,35.00004838251786,130.02730569494597,K2BlackPanther,35.00002827233456,130.02720439366274,T90,35.00017060504105,130.01403831852795,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:43Z,Platform_A,35.000048049606,130.0274061560381,K2BlackPanther,35.0000435872077,130.02720926355556,T90,35.00016056326135,130.01396760695337,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:44Z,Platform_A,35.000064819402006,130.0274756008122,K2BlackPanther,35.00002525770505,130.02721026871313,T90,35.00015481221,130.01386352917916,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:45Z,Platform_A,35.000064739882426,130.0275847772545,K2BlackPanther,35.00001417226121,130.02719919926193,T90,35.000145100608826,130.0138244712991,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:46Z,Platform_A,35.00006448464511,130.027645276367,K2BlackPanther,35.00003366232139,130.02723861534164,T90,35.00015350257469,130.0137282969048,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:47Z,Platform_A,35.000063940306696,130.0277351084092,K2BlackPanther,35.000023108925724,130.0272198812023,T90,35.00014663372755,130.0136818200245,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:48Z,Platform_A,35.00003912606261,130.02784734007372,K2BlackPanther,35.00004677563798,130.02722525299328,T90,35.00015085490144,130.0135865529665,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:49Z,Platform_A,35.00006395845906,130.0279414606135,K2BlackPanther,35.00002930469148,130.02722385813834,T90,35.00014440040163,130.01349553533444,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:50Z,Platform_A,35.00004218393061,130.02801433302042,K2BlackPanther,35.00002480470338,130.0272087255979,T90,35.00016065478739,130.01344996927955,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:51Z,Platform_A,35.00006673106565,130.02808531418142,K2BlackPanther,35.00004196990803,130.02722150676345,T90,35.000148595349195,130.01337731457255,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:52Z,Platform_A,35.00004358539875,130.0281702003863,K2BlackPanther,35.00002701913599,130.0272195695719,T90,35.000178430539734,130.01331105437927,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:53Z,Platform_A,35.00006807362385,130.02827875074755,K2BlackPanther,35.000044185254126,130.02721045097462,T90,35.00017797124663,130.01319941190303,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:54Z,Platform_A,35.000067581282416,130.02836473088814,K2BlackPanther,35.000014510493884,130.02723712136756,T90,35.000148809903436,130.01312394183532,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:55Z,Platform_A,35.00005274810844,130.02843870744596,K2BlackPanther,35.00004605549051,130.02721985140812,T90,35.000173656404854,130.01307973803313,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:56Z,Platform_A,35.00004750453993,130.02851416938063,K2BlackPanther,35.00003920262304,130.02719830768729,T90,35.00015180862323,130.01300547309424,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:57Z,Platform_A,35.00004003100145,130.0286390439276,K2BlackPanther,35.00003729670387,130.02722895232338,T90,35.00017448941069,130.01291117410338,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:58Z,Platform_A,35.00004856052022,130.02871748116743,K2BlackPanther,35.00002365224387,130.02721816721134,T90,35.000149799981344,130.01284415306657,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:41:59Z,Platform_A,35.00004012452096,130.0287836658169,K2BlackPanther,35.000049373839396,130.0272144599448,T90,35.00016155949335,130.01277632181612,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:00Z,Platform_A,35.000037444563596,130.02888982462167,K2BlackPanther,35.000018564393905,130.02720797029832,T90,35.00016173251217,130.01268156572533,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:01Z,Platform_A,35.00005826960263,130.02897360110526,K2BlackPanther,35.00003662714321,130.02721346094717,T90,35.00016880824523,130.01261217520238,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:02Z,Platform_A,35.00003704212441,130.02907889098066,K2BlackPanther,35.00002122834431,130.02723818483597,T90,35.00015059337185,130.01257485437174,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:03Z,Platform_A,35.000047351968924,130.02915261300026,K2BlackPanther,35.00003389990438,130.02722552632787,T90,35.00014801982687,130.01246193146704,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:04Z,Platform_A,35.00005776358238,130.02923691298525,K2BlackPanther,35.00001576466576,130.02721014977,T90,35.00016637197657,130.01241821166352,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:05Z,Platform_A,35.00004944020261,130.02932096474538,K2BlackPanther,35.00004481759513,130.02722232702928,T90,35.000155207223756,130.01235571792387,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:06Z,Platform_A,35.000039149846906,130.02943457665995,K2BlackPanther,35.00004864855794,130.02722791201785,T90,35.000153694621666,130.0122532220421,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:07Z,Platform_A,35.00004357345898,130.029519163282,K2BlackPanther,35.00001501517379,130.02723040243504,T90,35.00014697409274,130.01217547953706,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:08Z,Platform_A,35.00004462388975,130.02958325817661,K2BlackPanther,35.00003594217808,130.02722974880786,T90,35.00015137925374,130.01210677156575,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:09Z,Platform_A,35.00007101763283,130.02965986256336,K2BlackPanther,35.000021544397825,130.02722064515797,T90,35.00016425446772,130.01206020227522,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:10Z,Platform_A,35.000061898075074,130.02974786203822,K2BlackPanther,35.00002126679585,130.0272228148624,T90,35.0001619586196,130.01194942414517,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:11Z,Platform_A,35.00007176922598,130.02987088006563,K2BlackPanther,35.00003135760891,130.02722649400104,T90,35.000177328889606,130.01189026685947,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:12Z,Platform_A,35.00004640908961,130.0299595393252,K2BlackPanther,35.000031174630315,130.02721789795916,T90,35.000166222118615,130.01180365776364,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:13Z,Platform_A,35.00006474127889,130.0300455592291,K2BlackPanther,35.000029671294364,130.0272106205112,T90,35.00015341884003,130.01173455711339,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:14Z,Platform_A,35.00004094852844,130.03011723274582,K2BlackPanther,35.00003752223888,130.02723818469929,T90,35.00016736827527,130.0116649248749,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:15Z,Platform_A,35.00006030979422,130.030201282155,K2BlackPanther,35.00001811412147,130.02722835784104,T90,35.00016706979544,130.0115902320879,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:16Z,Platform_A,35.00005958203845,130.03028983475272,K2BlackPanther,35.000046646153095,130.0271986536272,T90,35.00014995455046,130.01150227988566,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:17Z,Platform_A,35.00006347396317,130.03038165129757,K2BlackPanther,35.00002173543849,130.0272171715564,T90,35.00015843404951,130.01145245453895,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:18Z,Platform_A,35.000044296240375,130.0304754414828,K2BlackPanther,35.000021910868504,130.02720057373298,T90,35.00016390896344,130.01139278411895,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:19Z,Platform_A,35.000052535984814,130.03056481630568,K2BlackPanther,35.00001771639305,130.02722307265336,T90,35.000148027383375,130.01130586573655,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:20Z,Platform_A,35.00005713294372,130.0306246052264,K2BlackPanther,35.000044263450555,130.0272346674925,T90,35.00014965067085,130.01124301104983,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:21Z,Platform_A,35.000039959407644,130.03071149341565,K2BlackPanther,35.000017607593065,130.02720936916296,T90,35.00017824806212,130.01116244361452,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:22Z,Platform_A,35.00005840447769,130.03081264024195,K2BlackPanther,35.00004892921652,130.02720796515436,T90,35.0001527114046,130.01109647515025,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:23Z,Platform_A,35.00006900719757,130.0308871702059,K2BlackPanther,35.00004954208543,130.02719638248152,T90,35.00016626047382,130.01099741696075,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:24Z,Platform_A,35.000057153062635,130.03098667826308,K2BlackPanther,35.00004430695106,130.02722488897922,T90,35.00017288925806,130.0109530275254,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:25Z,Platform_A,35.000054754673066,130.03106051919693,K2BlackPanther,35.000040472065365,130.0272280948928,T90,35.00017202127187,130.01085532105014,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:26Z,Platform_A,35.0000693079685,130.0311727184913,K2BlackPanther,35.000045165599445,130.02720182030612,T90,35.00015468308166,130.0107998417792,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:27Z,Platform_A,35.00004456260613,130.03124760142032,K2BlackPanther,35.00001839780687,130.0272319516882,T90,35.000158726325644,130.01070325097777,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:28Z,Platform_A,35.0000507588024,130.03133802507318,K2BlackPanther,35.00004611456512,130.02723803126992,T90,35.00014528205883,130.0106267566251,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:29Z,Platform_A,35.00005073010753,130.03141440685744,K2BlackPanther,35.00004516366585,130.0272385061269,T90,35.00015972137616,130.01057054639193,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:30Z,Platform_A,35.000063651947215,130.03153242121505,K2BlackPanther,35.000023720833674,130.02723937957694,T90,35.00015401199764,130.0105040568797,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:31Z,Platform_A,35.00007090628633,130.03162159231502,K2BlackPanther,35.000015248923916,130.02721786914634,T90,35.00015899550281,130.01042602768638,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:32Z,Platform_A,35.0000623211667,130.03168483507275,K2BlackPanther,35.000031812766984,130.02721354701328,T90,35.000151144006566,130.01035606229541,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:33Z,Platform_A,35.00004754132302,130.0318011614205,K2BlackPanther,35.000049398597156,130.0271975165194,T90,35.00016115590607,130.01025921731676,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:34Z,Platform_A,35.000040401162174,130.03186267119747,K2BlackPanther,35.00001935093624,130.0272295480166,T90,35.000177056506864,130.01021058377484,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:35Z,Platform_A,35.00007196644889,130.03197931436222,K2BlackPanther,35.00004149635938,130.0272393265618,T90,35.0001533968488,130.01011291277356,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:36Z,Platform_A,35.000060179517625,130.03206403787482,K2BlackPanther,35.00004685960971,130.02722095792484,T90,35.00017339622666,130.01003898021483,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:37Z,Platform_A,35.000055002477666,130.03213506523727,K2BlackPanther,35.00002918701099,130.027239247797,T90,35.00015744549988,130.00996284937943,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:38Z,Platform_A,35.00005993190256,130.03221356367737,K2BlackPanther,35.00001768589182,130.02720080716387,T90,35.00014832388996,130.00991200988943,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:39Z,Platform_A,35.00005464766283,130.03232477709346,K2BlackPanther,35.00002269383293,130.0272232934934,T90,35.00017959866452,130.00984701691323,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:40Z,Platform_A,35.000037421700284,130.0323884454602,K2BlackPanther,35.000049044190206,130.02723549505959,T90,35.00016566760891,130.00973907671664,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:41Z,Platform_A,35.00004718247055,130.03248755167718,K2BlackPanther,35.000038186321355,130.02719612699534,T90,35.00017203237122,130.00969027827801,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:42Z,Platform_A,35.00005896713977,130.03257139197862,K2BlackPanther,35.00004061629261,130.0272389076197,T90,35.00016643653358,130.00960303498042,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:43Z,Platform_A,35.00005489149097,130.03265254947698,K2BlackPanther,35.00004277768922,130.02723210196538,T90,35.00016957960834,130.0095145539457,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:44Z,Platform_A,35.00005743862339,130.03274653849607,K2BlackPanther,35.000034142428,130.0272223478637,T90,35.000177329797445,130.00944846852838,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:45Z,Platform_A,35.00004957978281,130.03282268341755,K2BlackPanther,35.000041620153546,130.02722249277736,T90,35.00015187491231,130.009400124691,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:46Z,Platform_A,35.00004467557498,130.03290874142573,K2BlackPanther,35.00003909843213,130.02720939970325,T90,35.000172637267504,130.00932221877719,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:47Z,Platform_A,35.00006978785684,130.0330071857187,K2BlackPanther,35.00002553020381,130.02719762574515,T90,35.00014453991676,130.00925594438297,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:48Z,Platform_A,35.00007126344994,130.0330896559707,K2BlackPanther,35.00004092267707,130.0272388417031,T90,35.00015465477142,130.00916637332958,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:49Z,Platform_A,35.000045122451056,130.03318388046134,K2BlackPanther,35.00003458836665,130.02721464078996,T90,35.000168890214006,130.00908096147944,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:50Z,Platform_A,35.00007072800112,130.03328693415062,K2BlackPanther,35.00002016268935,130.0271975692724,T90,35.000169613045635,130.00901322542921,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:51Z,Platform_A,35.000040392832254,130.03337602621605,K2BlackPanther,35.00004116725426,130.02723507793542,T90,35.000173034182055,130.0089280642757,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:52Z,Platform_A,35.000059308440655,130.03343675242203,K2BlackPanther,35.00004105061615,130.0272013436825,T90,35.000164614140644,130.0088821094663,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:53Z,Platform_A,35.00006830542345,130.033545052028,K2BlackPanther,35.00001600216757,130.02722632525547,T90,35.00016882990916,130.00877879094529,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:54Z,Platform_A,35.000060909552516,130.03363773799342,K2BlackPanther,35.00003832468766,130.0272195002989,T90,35.00016840883505,130.0087274813321,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:55Z,Platform_A,35.00005028259778,130.03373254167641,K2BlackPanther,35.000038588388705,130.02719788941258,T90,35.00015893661274,130.00866101595093,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:56Z,Platform_A,35.000047042982736,130.03378450486863,K2BlackPanther,35.00003072084965,130.02721721266434,T90,35.00016319961954,130.0085594649671,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:57Z,Platform_A,35.00007103075438,130.03389832698218,K2BlackPanther,35.00003048925686,130.02722090524566,T90,35.00017954727115,130.0084828614939,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:58Z,Platform_A,35.000059684094886,130.03398711964283,K2BlackPanther,35.00003328570663,130.027236212901,T90,35.000174657120105,130.00843027181753,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:42:59Z,Platform_A,35.00005762960305,130.03405520957594,K2BlackPanther,35.000046907790384,130.0272027616422,T90,35.000161897240076,130.00834831749972,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:00Z,Platform_A,35.000044429591554,130.03417604838046,K2BlackPanther,35.00003363953681,130.02719696249028,T90,35.00017162113921,130.00825982263405,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:01Z,Platform_A,35.00006850078108,130.03422657473104,K2BlackPanther,35.000020100365596,130.0272367987473,T90,35.0001678665332,130.0082287467126,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:02Z,Platform_A,35.00005250751855,130.03431848391708,K2BlackPanther,35.00004878383618,130.02722006427007,T90,35.00016246609111,130.00814518489776,ahead of,behind,ahead of,behind,behind,ahead of
+2026-02-05T22:43:03Z,Platform_A,35.00004985258526,130.03441071572342,K2BlackPanther,35.000030286159244,130.02723661219954,T90,35.0001555787131,130.00806844845476,ahead of,behind,ahead of,behind,behind,ahead of
