time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,C-E,E-C
+2026-02-05T22:40:46Z,Platform_A,35.000117917508774,130.02240230368,K2BlackPanther,35.0000503206827,130.02459978173948,T90,35.00016425484775,130.02078747613623,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:47Z,Platform_A,35.00011514017258,130.0224766865735,K2BlackPanther,35.00003852932145,130.0245788231592,T90,35.00016901740949,130.02074108296003,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:48Z,Platform_A,35.00009569057559,130.0225717493742,K2BlackPanther,35.000040184783224,130.02458272648775,T90,35.0001585156228,130.02064674912302,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:49Z,Platform_A,35.00009221641509,130.02264980808783,K2BlackPanther,35.00004297385306,130.0245733711287,T90,35.00016033697102,130.02061674674053,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:50Z,Platform_A,35.00011295567286,130.02274172207396,K2BlackPanther,35.00004408112654,130.02460463024244,T90,35.00014869860747,130.020543374997,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:51Z,Platform_A,35.00011071617968,130.0228173093796,K2BlackPanther,35.00005708765597,130.02458833167483,T90,35.000167496225984,130.02044915820025,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:52Z,Platform_A,35.00011579158676,130.02290902706045,K2BlackPanther,35.00006594370324,130.02459531462523,T90,35.000180165590635,130.02040095188585,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:53Z,Platform_A,35.000101180199884,130.02302088073537,K2BlackPanther,35.00005451182395,130.02456415660953,T90,35.00017492760809,130.02035015676722,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:54Z,Platform_A,35.00011435666356,130.02309105216344,K2BlackPanther,35.00007158803011,130.0245919401201,T90,35.000159005992224,130.02027488971888,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:55Z,Platform_A,35.00011191243979,130.02318333921443,K2BlackPanther,35.00003853934757,130.02460444832735,T90,35.00017529593777,130.02019812409307,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:56Z,Platform_A,35.00012111370511,130.0232460372147,K2BlackPanther,35.00006935730056,130.02460372423593,T90,35.000169740902734,130.0201623968677,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:57Z,Platform_A,35.00010230403133,130.02335472138117,K2BlackPanther,35.00004156133774,130.0245838819668,T90,35.00016263561322,130.02007862227364,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:58Z,Platform_A,35.00011529121933,130.02346305718316,K2BlackPanther,35.00005557537977,130.02458550222053,T90,35.000149958004855,130.02004358726828,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:59Z,Platform_A,35.00011887539326,130.0235223862887,K2BlackPanther,35.00003945998482,130.02460366425578,T90,35.000159299022194,130.0199516661924,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:00Z,Platform_A,35.00011775032008,130.02359874199433,K2BlackPanther,35.000054064536215,130.02458066520458,T90,35.00014508535911,130.019912131174,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:01Z,Platform_A,35.00011161007351,130.02371864668712,K2BlackPanther,35.00006222132411,130.0245747162649,T90,35.00016569087115,130.0198545199107,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:02Z,Platform_A,35.00009368391412,130.0237961902124,K2BlackPanther,35.00003814876127,130.0245777324311,T90,35.000155126617486,130.01975752012183,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:03Z,Platform_A,35.000114469912674,130.0238666446585,K2BlackPanther,35.000050639970986,130.02458910065815,T90,35.00016548277102,130.019724485987,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:04Z,Platform_A,35.00010093837885,130.02399097536187,K2BlackPanther,35.00006616229112,130.02460256508436,T90,35.0001748447865,130.01963322700936,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:05Z,Platform_A,35.00011677177186,130.02405479374863,K2BlackPanther,35.00006946148949,130.02459754412467,T90,35.00015332011448,130.01958799049507,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:06Z,Platform_A,35.0001009764841,130.0241622299321,K2BlackPanther,35.00004630922309,130.0245888283929,T90,35.00015508387264,130.01954135539847,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:07Z,Platform_A,35.00011807039731,130.02425238274606,K2BlackPanther,35.00004492026168,130.02460220923368,T90,35.000157899917966,130.0194531938159,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:08Z,Platform_A,35.00010123476363,130.02430472384614,K2BlackPanther,35.0000702489795,130.02460108471425,T90,35.00015342169524,130.01938248072162,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:09Z,Platform_A,35.000103917750074,130.0243929746379,K2BlackPanther,35.00003951415643,130.0246024245351,T90,35.00017701581131,130.0193494306153,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:10Z,Platform_A,35.0000941092177,130.02447980173278,K2BlackPanther,35.00004826668238,130.02456264227501,T90,35.000170607672466,130.01925049416988,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:11Z,Platform_A,35.00012328084906,130.02458519176653,K2BlackPanther,35.00006919890568,130.02457811237628,T90,35.00014987010264,130.0192044704215,beside,beside,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:12Z,Platform_A,35.00012455769442,130.02468654682062,K2BlackPanther,35.000050474953134,130.0245634197027,T90,35.000158399501125,130.01914452569787,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:13Z,Platform_A,35.00009854007455,130.02477122893194,K2BlackPanther,35.00005579785251,130.0245720214928,T90,35.00017392708831,130.01905775683596,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:14Z,Platform_A,35.000110511675146,130.02483047196304,K2BlackPanther,35.00004439894,130.02459661040044,T90,35.00015206350763,130.0190251343329,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:15Z,Platform_A,35.00009448947432,130.02494245308637,K2BlackPanther,35.0000554538446,130.02456982434413,T90,35.000162138494375,130.01896560374914,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:16Z,Platform_A,35.000120818765524,130.0250196466917,K2BlackPanther,35.0000393333042,130.0245947913299,T90,35.00017827064842,130.0188758992291,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:17Z,Platform_A,35.00012054954224,130.0251053804673,K2BlackPanther,35.000069771492825,130.0245901352633,T90,35.0001505476329,130.0188117792676,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:18Z,Platform_A,35.00009560190241,130.02518916550702,K2BlackPanther,35.00006795165902,130.02457354648345,T90,35.00014838487023,130.0187733073436,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:19Z,Platform_A,35.00010501556554,130.02527397302765,K2BlackPanther,35.00006262421828,130.0245906274045,T90,35.00015153336881,130.01868761440946,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:20Z,Platform_A,35.000126079162,130.02537446954568,K2BlackPanther,35.00006346862538,130.02456555346805,T90,35.00015427704696,130.0186510365842,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:21Z,Platform_A,35.000097171792056,130.02547868839,K2BlackPanther,35.00006463070908,130.02457126676086,T90,35.00015068828864,130.0185684492571,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:22Z,Platform_A,35.00012023182584,130.02553618630338,K2BlackPanther,35.00005029941934,130.02458284000406,T90,35.00015810705316,130.01850906974374,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:23Z,Platform_A,35.00009622942426,130.02563699800962,K2BlackPanther,35.00005596325842,130.02460578054075,T90,35.000169078711025,130.01845592401693,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:24Z,Platform_A,35.000104572866334,130.025718450151,K2BlackPanther,35.000058098769564,130.02456685119995,T90,35.00016893012245,130.01839071161075,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:25Z,Platform_A,35.00011198335787,130.02582857314084,K2BlackPanther,35.00003813502683,130.0245702871941,T90,35.0001755601796,130.01830084140408,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:26Z,Platform_A,35.00011515255677,130.02590456102516,K2BlackPanther,35.000039424513,130.0245939270315,T90,35.000151125553515,130.0182494983091,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:27Z,Platform_A,35.00012461741793,130.025973782268,K2BlackPanther,35.00004573716741,130.02459043667918,T90,35.00014439319422,130.01820198212056,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:28Z,Platform_A,35.00009047861594,130.02605990369585,K2BlackPanther,35.00004953408838,130.02458851585138,T90,35.000159545341624,130.0181104353392,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:29Z,Platform_A,35.00010359725042,130.02616851014807,K2BlackPanther,35.00004726784895,130.02457878720645,T90,35.00015429027139,130.01804372438653,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:30Z,Platform_A,35.0001150502033,130.02625475279083,K2BlackPanther,35.00004384394952,130.02460429592784,T90,35.00014474194586,130.0180174089466,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:31Z,Platform_A,35.00010082824,130.0263593929351,K2BlackPanther,35.00005961940809,130.02459379284468,T90,35.0001497018808,130.01791644995117,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:32Z,Platform_A,35.00009064202507,130.02640831413575,K2BlackPanther,35.00005745023384,130.0245653954323,T90,35.000146833860306,130.0178585577285,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:33Z,Platform_A,35.000122650471035,130.02652261039935,K2BlackPanther,35.00005249357708,130.02460027338006,T90,35.00015072490759,130.01781399286298,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:34Z,Platform_A,35.00012514986449,130.0265951436454,K2BlackPanther,35.00005142291809,130.024588644602,T90,35.000157481076336,130.01775154203352,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:35Z,Platform_A,35.000123033191194,130.02667322721376,K2BlackPanther,35.0000472673986,130.02459417476592,T90,35.00017902584446,130.0176736665499,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:36Z,Platform_A,35.00009371703214,130.0267745037254,K2BlackPanther,35.000038770006235,130.02459835922218,T90,35.000177561204225,130.01762690737394,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:37Z,Platform_A,35.00011626427952,130.0268467346574,K2BlackPanther,35.00004625779213,130.02457985210356,T90,35.00014566735052,130.0175585738304,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:38Z,Platform_A,35.00010980706791,130.02695653943192,K2BlackPanther,35.00006920127595,130.0245948277928,T90,35.000149951994715,130.01749308472742,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:39Z,Platform_A,35.00009095249628,130.0270215461757,K2BlackPanther,35.00004047425317,130.02456904678857,T90,35.000145379140335,130.01740970817391,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:40Z,Platform_A,35.000116788353026,130.02712458070002,K2BlackPanther,35.00005961021463,130.02457578548962,T90,35.00015250075665,130.01735857653375,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:41Z,Platform_A,35.00010107779121,130.02722291370412,K2BlackPanther,35.00005575522158,130.02457015101396,T90,35.00016017025272,130.01728375270912,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:42Z,Platform_A,35.000113301419674,130.0272883883741,K2BlackPanther,35.00004312469582,130.02460529072178,T90,35.000168301418825,130.0172386770719,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:43Z,Platform_A,35.00011570428939,130.02737735109972,K2BlackPanther,35.000037294775126,130.0245701845352,T90,35.00017377207883,130.01719260719014,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:44Z,Platform_A,35.000118667924,130.02748267360792,K2BlackPanther,35.00006975225235,130.02459736119945,T90,35.000158488986074,130.01712070509797,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:45Z,Platform_A,35.000099676626526,130.027563816464,K2BlackPanther,35.00004894539768,130.02457553571043,T90,35.000176300650416,130.01704055461502,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:46Z,Platform_A,35.00011511733908,130.02763820835222,K2BlackPanther,35.000049702762034,130.02459525725305,T90,35.00017607109192,130.01698798915672,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:47Z,Platform_A,35.00012338614445,130.02774485404422,K2BlackPanther,35.00006664872065,130.02459612488235,T90,35.000156717546545,130.0169161935056,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:48Z,Platform_A,35.000110845134635,130.02782470271575,K2BlackPanther,35.00004852108695,130.02458422647715,T90,35.00017119348955,130.0168578411736,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:49Z,Platform_A,35.000112459612474,130.02793357115988,K2BlackPanther,35.00005527301915,130.02459440890146,T90,35.00017404231578,130.01678445596738,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:50Z,Platform_A,35.0001061169541,130.02801460061863,K2BlackPanther,35.000037169172344,130.02459692291563,T90,35.00015349992027,130.01673596877166,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:51Z,Platform_A,35.00011461810183,130.02811065315248,K2BlackPanther,35.00005287174331,130.0245861565397,T90,35.00014717077052,130.01666357205326,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:52Z,Platform_A,35.000106030654216,130.02820353321897,K2BlackPanther,35.000050848343434,130.02456248186957,T90,35.00015799619047,130.0165964770634,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:53Z,Platform_A,35.000102801256915,130.02825937609293,K2BlackPanther,35.0000591143568,130.02459916097797,T90,35.000168222578615,130.01652592287655,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:54Z,Platform_A,35.00011175485534,130.02837783955485,K2BlackPanther,35.0000566420765,130.02460302852614,T90,35.00016862512368,130.01649493641185,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:55Z,Platform_A,35.000103151562136,130.02846366533677,K2BlackPanther,35.00005991992573,130.02459289303837,T90,35.00015741382152,130.01643470293254,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:56Z,Platform_A,35.00011187332495,130.0285316751445,K2BlackPanther,35.000063726406346,130.02460118018905,T90,35.000170347794395,130.01635811802905,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:57Z,Platform_A,35.00012356596026,130.02863209228238,K2BlackPanther,35.00005473820393,130.0245974425729,T90,35.00014493515706,130.01628840448166,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:58Z,Platform_A,35.000094544740314,130.02872544151506,K2BlackPanther,35.000049423865946,130.02460174222526,T90,35.00016296895316,130.01624656899955,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:41:59Z,Platform_A,35.00011772784851,130.02880655470383,K2BlackPanther,35.000047216306704,130.02459206726323,T90,35.000154286774865,130.01616249745427,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:00Z,Platform_A,35.00011922376193,130.02888652845843,K2BlackPanther,35.00004145457126,130.02457358266588,T90,35.00015791558988,130.01607959449208,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:01Z,Platform_A,35.00011248935761,130.0289863986255,K2BlackPanther,35.00006412361791,130.02456774898025,T90,35.00016196958882,130.01601637217036,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:02Z,Platform_A,35.00012361243964,130.0290631051811,K2BlackPanther,35.00006829398894,130.02459557035777,T90,35.00017987435792,130.01595204805415,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:03Z,Platform_A,35.00010956355085,130.02914783882886,K2BlackPanther,35.00006931675547,130.02458124622666,T90,35.00016143114788,130.01590124345154,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:04Z,Platform_A,35.0001007745048,130.02924786052742,K2BlackPanther,35.00003895940795,130.02458108433058,T90,35.000154150223416,130.01584962519613,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:05Z,Platform_A,35.000107368204525,130.02930462799247,K2BlackPanther,35.00004144248498,130.0245700129411,T90,35.00015900262525,130.01579316522634,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:06Z,Platform_A,35.0001092145706,130.0294060589606,K2BlackPanther,35.00004622416711,130.02457324807253,T90,35.000171101200664,130.0157004603241,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:07Z,Platform_A,35.000096865478305,130.0295054161369,K2BlackPanther,35.000045333749895,130.02457418102193,T90,35.00017957535618,130.0156753612462,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:08Z,Platform_A,35.00012426658458,130.02959037880544,K2BlackPanther,35.000064124683355,130.0245978460211,T90,35.000162037341205,130.0155944922482,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:09Z,Platform_A,35.00010343899297,130.02968720844805,K2BlackPanther,35.00005983116586,130.02458976349993,T90,35.00015112621679,130.01553257304758,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:10Z,Platform_A,35.00012065105187,130.0297431950401,K2BlackPanther,35.00004191477877,130.02457987905382,T90,35.000148010819984,130.01547060300626,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:11Z,Platform_A,35.000101052227095,130.02984676534194,K2BlackPanther,35.00004900271023,130.02457723797474,T90,35.000174109609034,130.01540344047393,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:12Z,Platform_A,35.00011572081924,130.02994815697312,K2BlackPanther,35.00004554119152,130.02458826848238,T90,35.0001578700092,130.01533723644224,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:13Z,Platform_A,35.000124475363236,130.03001812194367,K2BlackPanther,35.00005045048239,130.02459004860495,T90,35.00016776458699,130.015269839444,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:14Z,Platform_A,35.000119541593925,130.0300941420573,K2BlackPanther,35.000067742858846,130.0245836974559,T90,35.00016809424418,130.01521451234456,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:15Z,Platform_A,35.00012218070809,130.0301939426692,K2BlackPanther,35.000048483285916,130.02458825198133,T90,35.00016151345872,130.01515373035406,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:16Z,Platform_A,35.00009099862353,130.03030214191304,K2BlackPanther,35.000057266517665,130.02459325399929,T90,35.00015663729315,130.0150830723452,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:17Z,Platform_A,35.000123448598146,130.0303814598518,K2BlackPanther,35.000049223362595,130.02459322532826,T90,35.00018027938808,130.01503920460223,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:18Z,Platform_A,35.00010080357065,130.03045927479022,K2BlackPanther,35.00004451235093,130.02459028665444,T90,35.00017583148967,130.01496021247777,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:19Z,Platform_A,35.00010191714423,130.03054156026306,K2BlackPanther,35.00003978724791,130.02460584936625,T90,35.000180132904156,130.01491400897612,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:20Z,Platform_A,35.00010099193934,130.03065414325596,K2BlackPanther,35.00006804312725,130.02460477430935,T90,35.000163878407974,130.01484193235757,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:21Z,Platform_A,35.00009285115173,130.03074809413022,K2BlackPanther,35.000044893227226,130.02458391156523,T90,35.00015924640821,130.01478624601882,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:22Z,Platform_A,35.00009732927297,130.0308175206944,K2BlackPanther,35.00005627687432,130.0246048104585,T90,35.0001466056894,130.01468757319975,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:23Z,Platform_A,35.00012259077118,130.0309034577218,K2BlackPanther,35.000041359631126,130.02458912542315,T90,35.00016124926914,130.01464615855087,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:24Z,Platform_A,35.00010140145,130.0310105497773,K2BlackPanther,35.00005733181784,130.02458277471655,T90,35.00017803185352,130.01458778947315,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:25Z,Platform_A,35.00010600207526,130.0310865242655,K2BlackPanther,35.00005876231999,130.02457012537948,T90,35.00016397491385,130.0145032954654,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:26Z,Platform_A,35.00011400552882,130.03118263731312,K2BlackPanther,35.00005732885311,130.0245714838853,T90,35.000167530792474,130.01446649302238,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:27Z,Platform_A,35.00010375815948,130.0312771351484,K2BlackPanther,35.0000467394635,130.02456871898033,T90,35.000149951436484,130.01440920041503,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:28Z,Platform_A,35.00010403999401,130.03135597714524,K2BlackPanther,35.00004957797103,130.02460215326522,T90,35.0001446135629,130.01430411540264,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:29Z,Platform_A,35.00012167595372,130.031448183402,K2BlackPanther,35.00006640043987,130.02459335231222,T90,35.00015566593071,130.01428188602608,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:30Z,Platform_A,35.00011651711802,130.03152987282544,K2BlackPanther,35.000065403815725,130.02459395003086,T90,35.000153187975215,130.01421912987493,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:31Z,Platform_A,35.000107202843225,130.03159090972,K2BlackPanther,35.00006506662629,130.0245987273488,T90,35.000155840823645,130.0141209969611,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:32Z,Platform_A,35.0001028616268,130.03170873300482,K2BlackPanther,35.00004625917091,130.02458691090865,T90,35.00014859510458,130.01407421819866,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:33Z,Platform_A,35.00012380180912,130.03176251068984,K2BlackPanther,35.000064713841205,130.02460457194692,T90,35.00015243526479,130.0140229299505,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:34Z,Platform_A,35.00010156543277,130.03187673446425,K2BlackPanther,35.000039614443786,130.024577909269,T90,35.00015894868335,130.01394152552973,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:35Z,Platform_A,35.00010137434582,130.03194294975904,K2BlackPanther,35.00005802189639,130.02460275822438,T90,35.000144290462075,130.0139017093,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:36Z,Platform_A,35.00011190190133,130.03204831297404,K2BlackPanther,35.000057939756246,130.02457285617984,T90,35.00015071591317,130.013806951528,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:37Z,Platform_A,35.00009802911197,130.03212149739514,K2BlackPanther,35.00007160269158,130.02459226455673,T90,35.00017814040396,130.01377605869223,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:38Z,Platform_A,35.000108731455846,130.03222435359865,K2BlackPanther,35.00004432000338,130.0245874429259,T90,35.000145736182276,130.0136790449537,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:39Z,Platform_A,35.00012225190051,130.0323208686098,K2BlackPanther,35.000054287322854,130.0246031022163,T90,35.00016738289327,130.01361073635263,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:40Z,Platform_A,35.0000905567662,130.0324117703168,K2BlackPanther,35.000051853606855,130.0246040957844,T90,35.00015393447777,130.01356171613105,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:41Z,Platform_A,35.00012156439828,130.0324802207188,K2BlackPanther,35.00005630262156,130.02457628594507,T90,35.0001600998219,130.01350010592975,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:42Z,Platform_A,35.0001116286354,130.03257353289035,K2BlackPanther,35.00006481926363,130.0245924356452,T90,35.00014976857256,130.01345443506798,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:43Z,Platform_A,35.00011258254901,130.03264719093056,K2BlackPanther,35.000068336825194,130.024582880043,T90,35.000177538540754,130.01336148376038,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:44Z,Platform_A,35.00009326442712,130.03274425904368,K2BlackPanther,35.00004518049525,130.02459048568392,T90,35.000159125921456,130.01330694731914,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:45Z,Platform_A,35.00010173868555,130.0328257848488,K2BlackPanther,35.000041479637424,130.02458749563232,T90,35.00017822248107,130.01325592366237,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:46Z,Platform_A,35.00011596489851,130.03290507589207,K2BlackPanther,35.000066019832786,130.02459764101164,T90,35.00014615185198,130.01317964763538,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:47Z,Platform_A,35.00009532093003,130.03302285663824,K2BlackPanther,35.000038272835,130.0245845375379,T90,35.00015710926232,130.01312362273785,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:48Z,Platform_A,35.00009972005514,130.03309572210736,K2BlackPanther,35.000046304555646,130.02457364913514,T90,35.00017628761947,130.0130435251895,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:49Z,Platform_A,35.00011787945111,130.03317519436962,K2BlackPanther,35.00007090670486,130.0245925929503,T90,35.000161841956796,130.01299815171666,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:50Z,Platform_A,35.00009297035979,130.0332676464197,K2BlackPanther,35.00006780810246,130.0246010769399,T90,35.00017370685743,130.01293852525518,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:51Z,Platform_A,35.00010326037623,130.03336577392204,K2BlackPanther,35.00004944647071,130.02460463873442,T90,35.000160447585706,130.01288235634811,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:52Z,Platform_A,35.00010380997189,130.0334510030711,K2BlackPanther,35.000062238584675,130.0245829322034,T90,35.00015802661371,130.01280461657615,ahead of,behind of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:42:53Z,Platform_A,35.00009126000186,130.03355663717946,K2BlackPanther,35.00006792162242,130.0246015603074,T90,35.000177685876814,130.0127530073537,ahead of,behind of,ahead of,behind of,ahead of,behind of
